Benchmark,task_type,task_id,specific_rule_passed,specific_llm_passed,topk_selection_passed,comp_passed
BFCL,multi_turn_miss_param,multi_turn_miss_param_99,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_98,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_96,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_94,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_92,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_91,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_90,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_9,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_89,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_88,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_87,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_86,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_84,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_83,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_82,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_79,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_77,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_76,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_75,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_74,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_73,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_72,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_71,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_70,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_7,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_69,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_68,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_67,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_66,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_65,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_64,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_62,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_61,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_60,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_6,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_59,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_58,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_57,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_56,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_55,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_53,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_52,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_51,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_50,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_5,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_48,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_47,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_46,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_44,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_43,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_41,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_40,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_39,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_38,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_37,True,True,True,True
